Date,GPR,GPR_change
2013-03-31,75.8967208862305,-5.693611145019503
2013-04-30,95.1078720092773,19.211151123046804
2013-05-31,83.7173156738281,-11.390556335449205
2013-06-30,82.9730072021484,-0.7443084716797017
2013-07-31,73.9758148193359,-8.9971923828125
2013-08-31,90.9567489624023,16.980934143066406
2013-09-30,100.459327697754,9.502578735351705
2013-10-31,72.9531173706055,-27.50621032714851
2013-11-30,77.7790222167969,4.825904846191406
2013-12-31,70.3724899291992,-7.406532287597699
2014-01-31,77.9159698486328,7.543479919433594
2014-02-28,69.0035247802734,-8.912445068359403
2014-03-31,119.838554382324,50.83502960205061
2014-04-30,93.2215423583984,-26.61701202392561
2014-05-31,83.4288558959961,-9.792686462402301
2014-06-30,98.7671051025391,15.338249206543011
2014-07-31,138.753952026367,39.98684692382788
2014-08-31,136.445587158203,-2.3083648681639772
2014-09-30,131.556655883789,-4.888931274414006
2014-10-31,83.661003112793,-47.89565277099601
2014-11-30,84.3800506591797,0.7190475463867045
2014-12-31,86.5262222290039,2.1461715698242045
2015-01-31,111.985694885254,25.4594726562501
2015-02-28,111.924697875977,-0.06099700927700269
2015-03-31,104.23526763916,-7.689430236817003
2015-04-30,102.190490722656,-2.0447769165040057
2015-05-31,76.2623291015625,-25.928161621093494
2015-06-30,85.9059677124023,9.643638610839801
2015-07-31,106.808662414551,20.902694702148693
2015-08-31,82.4785308837891,-24.33013153076189
2015-09-30,98.7674560546875,16.288925170898395
2015-10-31,91.931884765625,-6.8355712890625
2015-11-30,150.715881347656,58.783996582030994
2015-12-31,148.236877441406,-2.47900390625
2016-01-31,118.211143493652,-30.02573394775399
2016-02-29,103.749649047852,-14.4614944458
2016-03-31,109.720291137695,5.970642089842997
2016-04-30,85.2214508056641,-24.498840332030895
2016-05-31,88.3324203491211,3.1109695434569886
2016-06-30,90.1681289672852,1.8357086181641051
2016-07-31,114.610450744629,24.442321777343807
2016-08-31,98.7384872436523,-15.871963500976705
2016-09-30,104.545227050781,5.806739807128693
2016-10-31,85.7477874755859,-18.7974395751951
2016-11-30,82.9187545776367,-2.8290328979491903
2016-12-31,102.180465698242,19.261711120605298
2017-01-31,105.201232910156,3.0207672119139914
2017-02-28,114.206359863281,9.005126953125
2017-03-31,96.6358795166016,-17.57048034667939
